X,Y,OBJECTID,HealthFacilityIDNumber,FacilityCategory,BusinessName,RiskLevel,FullAddress,AddrNum,StreetName,InspectionType,InspectionResult,DateOfInspection,InspectionIDNumber,ViolationPriority,FoodCodeItem,YearOfInspection,ViolationStatus,ViolationPoints,InspectionScore,ViolationIDNumber,APN,Ward,Neighborhood,Latitude,Longitude,unique_id
-10381403.0046,5619710.3863,36988,LIC388948,RESTAURANT,HYDE,1,24 UNIVERSITY AVE NE #125,24.0,UNIVERSITY,Routine,Complete,2024/09/12 17:40:00+00,3947049,Priority3,MN Rule 4626.1220,2024,Observed,0,92,922120,2302924210470,3.0,Nicollet Island - East Bank,44.98849,-93.25773,LIC388948
-10377325.8239,5613442.0935,36989,LIC391853,RESTAURANT,GALAPAGOS BAR & GRILL,1,3508 LAKE ST E,3508.0,LAKE,Routine,Complete,2025/09/10 16:00:00+00,3977432,Priority3,MN Rule 4626.1260,2025,Observed,0,98,921757,3102923340156,9.0,Longfellow,44.94866,-93.2211,LIC391853
-10377325.8239,5613442.0935,36990,LIC391853,RESTAURANT,GALAPAGOS BAR & GRILL,1,3508 LAKE ST E,3508.0,LAKE,Routine,Complete,2025/09/10 16:00:00+00,3977432,Priority2,MN Rule 4626.0710B,2025,Observed,2,98,921758,3102923340156,9.0,Longfellow,44.94866,-93.2211,LIC391853
-10384906.2245,5616559.2658,36991,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,,,2025,,0,88,-1,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36992,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority3,MN Rule 4626.0490,2025,Observed,0,88,890374,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36993,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority3,MN Rule 4626.0845E,2025,Observed,0,88,890384,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36994,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority2,MN Rule 4626.1110AB,2025,Corrected on-site,2,88,921791,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36995,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority1,MN Rule 4626.0287A,2025,Corrected on-site,4,88,921792,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36996,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority2,MN Rule 4626.0220C,2025,Observed,2,88,921793,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36997,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority2,MN Rule 4626.0408A,2025,Observed,2,88,921794,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36998,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority3,MN Rule 4626.0275D,2025,Observed,0,88,921795,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,36999,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority3,MN Rule 4626.0275C,2025,Observed,0,88,921796,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10384906.2245,5616559.2658,37000,LIC395367,RESTAURANT,4312 ARGENTINA LLC,1,725 VINELAND PL,725.0,VINELAND,Routine,Complete,2025/09/10 16:20:00+00,3977533,Priority2,MN Rule 4626.1595,2025,Observed,2,88,921797,2802924410047,7.0,Lowry Hill,44.96847,-93.2892,LIC395367
-10375709.0597,5613439.1908,37001,LIC40774,RESTAURANT,LONGFELLOW GRILL,1,2990 WEST RIVER PKWY,2990.0,WEST RIVER,Follow-Up,Complete,2025/08/25 17:00:00+00,4068562,Priority2,MN Rule 4626.0442B,2025,Observed,2,90,921395,3202923330029,12.0,Cooper,44.94864,-93.20658,LIC40774
-10375709.0597,5613439.1908,37002,LIC40774,RESTAURANT,LONGFELLOW GRILL,1,2990 WEST RIVER PKWY,2990.0,WEST RIVER,Follow-Up,Complete,2025/08/25 17:00:00+00,4068562,Priority1,MN Rule 4626.0225A,2025,Corrected on-site,4,90,921396,3202923330029,12.0,Cooper,44.94864,-93.20658,LIC40774
-10375709.0597,5613439.1908,37003,LIC40774,RESTAURANT,LONGFELLOW GRILL,1,2990 WEST RIVER PKWY,2990.0,WEST RIVER,Follow-Up,Complete,2025/08/25 17:00:00+00,4068562,Priority1,MN Rule 4626.0395A2,2025,Corrected on-site,4,90,921397,3202923330029,12.0,Cooper,44.94864,-93.20658,LIC40774
-10381986.4204,5616322.4966,37004,LIC413225,MEAT MARKET,ELLIOT MARKET INC,2,1600 CHICAGO AVE,1600.0,CHICAGO,Follow-Up,Complete,2025/09/11 16:20:00+00,4068021,,,2025,,0,94,-1,2602924320161,6.0,Elliot Park,44.96697,-93.26297,LIC413225
-10381986.4204,5616322.4966,37005,LIC413225,MEAT MARKET,ELLIOT MARKET INC,2,1600 CHICAGO AVE,1600.0,CHICAGO,Follow-Up,Complete,2025/09/11 16:20:00+00,4068021,Priority2,MN Rule 4626.1565C,2025,Observed,2,94,919841,2602924320161,6.0,Elliot Park,44.96697,-93.26297,LIC413225
-10381986.4204,5616322.4966,37006,LIC413225,MEAT MARKET,ELLIOT MARKET INC,2,1600 CHICAGO AVE,1600.0,CHICAGO,Follow-Up,Complete,2025/09/11 16:20:00+00,4068021,Priority1,MN Rule 4626.1040A,2025,Observed,4,94,919844,2602924320161,6.0,Elliot Park,44.96697,-93.26297,LIC413225
-10381986.4204,5616322.4966,37007,LIC413225,MEAT MARKET,ELLIOT MARKET INC,2,1600 CHICAGO AVE,1600.0,CHICAGO,Follow-Up,Complete,2025/09/11 16:20:00+00,4068021,Priority3,MN Rule 4626.0735AB,2025,Observed,0,94,919845,2602924320161,6.0,Elliot Park,44.96697,-93.26297,LIC413225
-10381986.4204,5616322.4966,37008,LIC413225,MEAT MARKET,ELLIOT MARKET INC,2,1600 CHICAGO AVE,1600.0,CHICAGO,Follow-Up,Complete,2025/09/11 16:20:00+00,4068021,Priority3,MN Rule 4626.0130F,2025,Observed,0,94,919846,2602924320161,6.0,Elliot Park,44.96697,-93.26297,LIC413225
-10387242.3707,5622547.0623,37009,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.0735AB,2025,Observed,0,86,889949,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37010,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.1515,2025,Observed,0,86,889955,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37011,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority2,MN Rule 4626.1445,2025,Corrected on-site,2,86,921688,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37012,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.0620B,2025,Observed,0,86,921689,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37013,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.0725A,2025,Observed,0,86,921690,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37014,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority1,MN Rule 4626.1620,2025,Observed,4,86,921691,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37015,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.1530A,2025,Observed,0,86,921692,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37016,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority3,MN Rule 4626.0495,2025,Observed,0,86,921693,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37017,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority1,MN Rule 4626.0287A,2025,Corrected on-site,4,86,921694,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37018,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority2,MN Rule 4626.0710B,2025,Observed,2,86,921695,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10387242.3707,5622547.0623,37019,LIC417004,INSTITUTION,EXPLORATION HIGH SCHOOL,1,2620 RUSSELL AVE N,2620.0,RUSSELL,Routine,Complete,2025/09/10 12:25:00+00,3977370,Priority2,MN Rule 4626.0715,2025,Observed,2,86,921696,0802924440002,4.0,Jordan,45.00651,-93.31019,LIC417004
-10386031.9228,5618642.3376,37020,LIC421688,INSTITUTION,MINNEAPOLIS PARK & RECREATION BOARD,1,503 IRVING AVE N,503.0,IRVING,Routine,Complete,2025/09/10 11:40:00+00,3995782,,,2025,,0,100,-1,2102924310086,5.0,Harrison,44.98171,-93.29931,LIC421688
-10384474.4988,5610246.5961,37021,LIC51857,INSTITUTION,JUDSON PRESCHOOL,2,4101 HARRIET AVE,4101.0,HARRIET,Routine,Complete,2025/09/10 00:00:00+00,3950271,,,2025,,0,100,-1,1002824230067,8.0,King Field,44.92834,-93.28532,LIC51857
-10384812.6654,5627262.5463,37022,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,,,2025,,0,92,-1,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37023,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority3,MN Rule 4626.1515,2025,Observed,0,92,889924,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37024,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority3,MN Rule 4626.0735AB,2025,Observed,0,92,889925,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37025,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority3,MN Rule 4626.1520A,2025,Observed,0,92,889927,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37026,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority3,MN Rule 4626.1385B,2025,Corrected on-site,0,92,921748,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37027,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority1,MN Rule 4626.0070A,2025,Observed,4,92,921749,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384812.6654,5627262.5463,37028,LIC364243,RESTAURANT,MCDONALDS,2,4435 LYNDALE AVE N,4435.0,LYNDALE,Routine,Complete,2025/09/11 12:33:00+00,3977368,Priority1,MN Rule 4626.0225A,2025,Observed,4,92,921750,1311821120013,4.0,Lind - Bohanon,45.03646,-93.28836,LIC364243
-10384837.8395,5613360.2921,37029,LIC400262,RESTAURANT,EL SABOR CHUCHI Y PANADERIA,1,705 LAKE ST E,705.0,LAKE,Routine,Complete,2025/09/11 12:30:00+00,3977342,,,2025,,0,94,-1,0402824110186,10.0,South Uptown,44.94814,-93.28859,LIC400262
-10384837.8395,5613360.2921,37030,LIC400262,RESTAURANT,EL SABOR CHUCHI Y PANADERIA,1,705 LAKE ST E,705.0,LAKE,Routine,Complete,2025/09/11 12:30:00+00,3977342,Priority1,MN Rule 4626.0040C,2025,Observed,4,94,889857,0402824110186,10.0,South Uptown,44.94814,-93.28859,LIC400262
-10384837.8395,5613360.2921,37031,LIC400262,RESTAURANT,EL SABOR CHUCHI Y PANADERIA,1,705 LAKE ST E,705.0,LAKE,Routine,Complete,2025/09/11 12:30:00+00,3977342,Priority2,MN Rule 4626.0400A,2025,Observed,2,94,889858,0402824110186,10.0,South Uptown,44.94814,-93.28859,LIC400262
-10384837.8395,5613360.2921,37032,LIC400262,RESTAURANT,EL SABOR CHUCHI Y PANADERIA,1,705 LAKE ST E,705.0,LAKE,Routine,Complete,2025/09/11 12:30:00+00,3977342,Priority3,MN Rule 4626.1040B,2025,Observed,0,94,921855,0402824110186,10.0,South Uptown,44.94814,-93.28859,LIC400262
-10384837.8395,5613360.2921,37033,LIC400262,RESTAURANT,EL SABOR CHUCHI Y PANADERIA,1,705 LAKE ST E,705.0,LAKE,Routine,Complete,2025/09/11 12:30:00+00,3977342,Priority3,MN Rule 4626.1515,2025,Observed,0,94,921856,0402824110186,10.0,South Uptown,44.94814,-93.28859,LIC400262
-10382765.1148,5617876.3871,37034,LIC415551,RESTAURANT,BAMBOO EXPRESS LLC,1,601 MARQUETTE AVE #204,601.0,MARQUETTE,Follow-Up,Complete,2025/09/15 14:20:00+00,4068078,,,2025,,0,96,-1,2702924119002,,,44.97683,-93.26995,LIC415551
-10382765.1148,5617876.3871,37035,LIC415551,RESTAURANT,BAMBOO EXPRESS LLC,1,601 MARQUETTE AVE #204,601.0,MARQUETTE,Follow-Up,Complete,2025/09/15 14:20:00+00,4068078,Priority1,MN Rule 4626.0395A1,2025,Corrected on-site,4,96,920122,2702924119002,,,44.97683,-93.26995,LIC415551
-10380295.057,5623854.7577,37036,LIC417412,FOOD TRUCK,SABOR CUENCANO LLC,1,2552 CENTRAL AVE NE,2552.0,CENTRAL,Follow-Up,Complete,2025/09/16 12:46:00+00,4067874,,,2025,,0,94,-1,1102924140034,1.0,Holland,45.01482,-93.24778,LIC417412
-10380295.057,5623854.7577,37037,LIC417412,FOOD TRUCK,SABOR CUENCANO LLC,1,2552 CENTRAL AVE NE,2552.0,CENTRAL,Follow-Up,Complete,2025/09/16 12:46:00+00,4067874,Priority1,MN Rule 4626.0040C,2025,Observed,4,94,919492,1102924140034,1.0,Holland,45.01482,-93.24778,LIC417412
-10380295.057,5623854.7577,37038,LIC417412,FOOD TRUCK,SABOR CUENCANO LLC,1,2552 CENTRAL AVE NE,2552.0,CENTRAL,Follow-Up,Complete,2025/09/16 12:46:00+00,4067874,Priority2,MN Rule 4626.0123,2025,Observed,2,94,919493,1102924140034,1.0,Holland,45.01482,-93.24778,LIC417412
-10380295.057,5623854.7577,37039,LIC417412,FOOD TRUCK,SABOR CUENCANO LLC,1,2552 CENTRAL AVE NE,2552.0,CENTRAL,Follow-Up,Complete,2025/09/16 12:46:00+00,4067874,Priority3,MN Rule 4626.0033A,2025,Observed,0,94,919495,1102924140034,1.0,Holland,45.01482,-93.24778,LIC417412
-10380295.057,5623854.7577,37040,LIC417412,FOOD TRUCK,SABOR CUENCANO LLC,1,2552 CENTRAL AVE NE,2552.0,CENTRAL,Follow-Up,Complete,2025/09/16 12:46:00+00,4067874,Priority3,MCO 188.485,2025,Observed,0,94,919496,1102924140034,1.0,Holland,45.01482,-93.24778,LIC417412
-10384087.5704,5613490.9436,37041,LIC421955,RESTAURANT,LEE RESTAURANT LLC,1,200 LAKE ST W #161,200.0,LAKE,Follow-Up,Complete,2025/09/16 11:30:00+00,4068122,,,2025,,0,94,-1,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC421955
-10384087.5704,5613490.9436,37042,LIC421955,RESTAURANT,LEE RESTAURANT LLC,1,200 LAKE ST W #161,200.0,LAKE,Follow-Up,Complete,2025/09/16 11:30:00+00,4068122,Priority3,MN Rule 4626.0033A,2025,Observed,0,94,920247,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC421955
-10384087.5704,5613490.9436,37043,LIC421955,RESTAURANT,LEE RESTAURANT LLC,1,200 LAKE ST W #161,200.0,LAKE,Follow-Up,Complete,2025/09/16 11:30:00+00,4068122,Priority1,MN Rule 4626.0040C,2025,Observed,4,94,920251,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC421955
-10384087.5704,5613490.9436,37044,LIC421955,RESTAURANT,LEE RESTAURANT LLC,1,200 LAKE ST W #161,200.0,LAKE,Follow-Up,Complete,2025/09/16 11:30:00+00,4068122,Priority2,MN Rule 4626.0715,2025,Observed,2,94,920252,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC421955
-10381697.0642,5615175.4597,37045,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MCO 188.380,2025,Observed,0,84,922174,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37046,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority2,MN Rule 4626.0715,2025,Observed,2,84,922175,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37047,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.1457,2025,Observed,0,84,922176,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37048,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority2,MN Rule 4626.1445,2025,Observed,2,84,922177,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37049,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MCO 204.30A,2025,Observed,0,84,922178,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37050,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority1,MN Rule 4626.0905C,2025,Corrected on-site,4,84,922179,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37051,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority2,MN Rule 4626.0400B,2025,Observed,2,84,922180,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37052,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.0033A,2025,Observed,0,84,922181,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37053,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority1,MN Rule 4626.0040C,2025,Observed,4,84,922182,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37054,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority2,MN Rule 4626.0675,2025,Observed,2,84,922183,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37055,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.0780C,2025,Observed,0,84,922184,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37056,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.0735AB,2025,Observed,0,84,922185,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37057,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.1345A,2025,Observed,0,84,922186,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381697.0642,5615175.4597,37058,LIC425400,RESTAURANT,FLAVOR EXPRESS RESTAURANT AND CATERING,1,912 24TH ST E #A121,912.0,24TH,Routine,Complete,2025/09/10 15:05:00+00,4041267,Priority3,MN Rule 4626.1580AB,2025,Observed,0,84,922187,3502924210212,6.0,Ventura Village,44.95968,-93.26037,LIC425400
-10381855.6724,5613537.8685,37059,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0506A,2025,Observed,0,96,922247,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37060,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0506A,2025,Observed,0,96,922247,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37061,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0506A,2025,Observed,0,96,922247,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37062,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0506A,2025,Observed,0,96,922247,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37063,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,922248,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37064,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,922248,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37065,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,922248,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37066,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,922248,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37067,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0685A,2025,Observed,0,96,922256,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37068,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0685A,2025,Observed,0,96,922256,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
-10381855.6724,5613537.8685,37069,LIC425407,RESTAURANT,GAME TIME SPORTS BAR AND ARCADE LLC,1,920 LAKE ST E #123,920.0,LAKE,Routine,Complete,2025/09/10 16:30:00+00,4041268,Priority3,MN Rule 4626.0685A,2025,Observed,0,96,922256,3502924349000,9.0,Midtown Phillips,44.94927,-93.2618,LIC425407
